Date,Price,Open,High,Low,Vol.,Change %
1658,2017-06-14,54.5,54.5,54.5,54.5,-,0.91%
1659,2017-06-15,54.51,54.51,54.51,54.51,-,0.02%
1660,2017-06-16,54.7,54.7,54.7,54.7,0.02K,0.35%
1661,2017-06-19,54.8,54.8,54.8,54.8,-,0.18%
1662,2017-06-20,54.71,54.71,54.71,54.71,-,-0.16%
1663,2017-06-21,54.65,54.65,54.65,54.65,-,-0.11%
1664,2017-06-22,54.66,54.66,54.66,54.66,-,0.02%
1665,2017-06-23,54.73,54.73,54.73,54.73,-,0.13%
1666,2017-06-26,54.75,54.75,54.75,54.75,-,0.04%
1667,2017-06-27,55.25,55.25,55.25,55.25,0.02K,0.91%
1668,2017-06-28,55.7,55.7,55.7,55.7,0.01K,0.81%
1669,2017-06-29,55.79,55.79,55.79,55.79,0.01K,0.16%
1670,2017-06-30,56.01,56.01,56.01,56.01,-,0.39%
1671,2017-07-03,65.0,65.0,65.0,65.0,0.40K,16.05%
1672,2017-07-05,63.03,63.03,63.03,63.03,0.92K,-3.03%
1673,2017-07-06,62.11,62.11,62.11,62.11,0.09K,-1.46%
1674,2017-07-07,62.85,62.28,62.28,62.28,0.30K,1.19%
1675,2017-07-10,63.11,63.11,63.11,63.11,-,0.41%
1676,2017-07-11,64.48,64.48,64.48,64.48,-,2.17%
1677,2017-07-12,64.09,64.09,64.09,64.09,0.03K,-0.60%
1678,2017-07-13,64.16,64.16,64.16,64.16,0.00K,0.11%
1679,2017-07-14,64.92,64.92,64.92,64.92,-,1.18%
1680,2017-07-17,65.99,65.99,65.99,65.99,0.02K,1.65%
1681,2017-07-18,65.74,65.74,65.74,65.74,-,-0.38%
1682,2017-07-19,65.99,65.99,65.99,65.99,-,0.38%
1683,2017-07-20,65.49,65.49,65.49,65.49,-,-0.76%
1684,2017-07-21,65.19,65.19,65.19,65.19,-,-0.46%
1685,2017-07-24,65.39,65.39,65.39,65.39,-,0.31%
1686,2017-07-25,65.59,65.59,65.59,65.59,-,0.31%
1687,2017-07-26,65.54,65.54,65.54,65.54,-,-0.08%
1688,2017-07-27,65.74,65.74,65.74,65.74,-,0.31%
1689,2017-07-28,65.87,65.87,65.87,65.87,-,0.20%
1690,2017-07-31,66.22,66.22,66.22,66.22,-,0.53%
1691,2017-08-01,71.57,71.57,71.57,71.57,0.18K,8.08%
1692,2017-08-02,72.06,72.06,72.06,72.06,0.10K,0.68%
1693,2017-08-03,72.37,72.37,72.37,72.37,0.03K,0.43%
1694,2017-08-04,73.48,73.62,74.25,73.62,0.02K,1.53%
1695,2017-08-07,74.65,74.65,74.65,74.65,0.02K,1.59%
1696,2017-08-08,75.37,75.37,75.37,75.37,-,0.96%
1697,2017-08-09,74.8,74.8,74.8,74.8,0.01K,-0.76%
1698,2017-08-10,74.88,74.88,74.88,74.88,0.05K,0.11%
1699,2017-08-11,73.76,73.76,73.76,73.76,-,-1.50%
1700,2017-08-14,73.45,73.45,73.45,73.45,-,-0.42%
1701,2017-08-15,73.35,73.35,73.35,73.35,-,-0.14%
1702,2017-08-16,73.36,73.36,73.36,73.36,0.11K,0.01%
1703,2017-08-17,74.14,74.14,74.14,74.14,-,1.06%
1704,2017-08-18,74.4,74.4,74.4,74.4,-,0.35%
1705,2017-08-21,74.39,74.39,74.39,74.39,-,-0.01%
1706,2017-08-22,74.89,74.89,74.89,74.89,-,0.67%
1707,2017-08-23,74.82,74.82,74.82,74.82,-,-0.09%
1708,2017-08-24,74.99,74.99,74.99,74.99,-,0.23%
1709,2017-08-25,74.97,74.97,74.97,74.97,-,-0.03%
1710,2017-08-28,75.03,75.03,75.03,75.03,-,0.08%
1711,2017-08-29,75.05,75.05,75.05,75.05,-,0.03%
1712,2017-08-30,75.08,75.08,75.08,75.08,-,0.04%
1713,2017-08-31,75.11,75.11,75.11,75.11,-,0.04%
1714,2017-09-01,77.77,77.77,77.77,77.77,0.02K,3.54%
1715,2017-09-05,77.68,77.68,77.68,77.68,0.07K,-0.12%
1716,2017-09-06,76.27,76.27,76.27,76.27,0.12K,-1.82%
1717,2017-09-07,75.36,75.36,75.36,75.36,0.04K,-1.19%
1718,2017-09-08,74.71,74.71,74.71,74.71,0.08K,-0.86%
1719,2017-09-11,74.78,74.78,74.78,74.78,-,0.09%
1720,2017-09-12,75.22,75.22,75.22,75.22,-,0.59%
1721,2017-09-13,74.94,74.94,74.94,74.94,-,-0.37%
1722,2017-09-14,73.7,73.7,73.7,73.7,0.08K,-1.65%
1723,2017-09-15,73.5,73.5,73.5,73.5,0.03K,-0.27%
1724,2017-09-18,73.84,73.84,73.84,73.84,-,0.46%
1725,2017-09-19,71.8,71.8,71.8,71.8,-,-2.76%
1726,2017-09-20,71.96,71.96,71.96,71.96,-,0.22%
1727,2017-09-21,72.06,72.06,72.06,72.06,-,0.14%
1728,2017-09-22,71.55,72.0,72.0,70.15,0.01K,-0.71%
1729,2017-09-25,70.5,70.5,70.5,70.5,-,-1.47%
1730,2017-09-26,70.94,70.94,70.94,70.94,-,0.62%
1731,2017-09-27,70.56,70.56,70.56,70.56,-,-0.54%
1732,2017-09-28,70.0,70.0,70.0,70.0,-,-0.79%
1733,2017-09-29,69.77,69.77,69.77,69.77,-,-0.33%
1734,2017-10-02,62.43,62.43,62.43,62.43,0.01K,-10.52%
1735,2017-10-03,62.86,62.86,62.86,62.86,-,0.69%
1736,2017-10-04,62.95,62.95,62.95,62.95,-,0.14%
1737,2017-10-05,62.84,62.84,62.84,62.84,-,-0.17%
1738,2017-10-06,63.27,63.27,63.27,63.27,-,0.68%
1739,2017-10-09,61.26,61.26,61.26,61.26,0.03K,-3.18%
1740,2017-10-10,60.18,60.18,60.18,60.18,0.02K,-1.76%
1741,2017-10-11,59.26,59.26,59.26,59.26,0.01K,-1.53%
1742,2017-10-12,59.83,59.83,59.83,59.83,0.01K,0.96%
1743,2017-10-13,60.63,60.63,60.63,60.63,-,1.34%
1744,2017-10-16,61.16,61.16,61.16,61.16,-,0.87%
1745,2017-10-17,60.89,60.89,60.89,60.89,-,-0.44%
1746,2017-10-18,61.1,61.1,61.1,61.1,0.00K,0.34%
1747,2017-10-19,60.39,60.39,60.39,60.39,-,-1.16%
1748,2017-10-20,60.69,60.69,60.69,60.69,-,0.50%
1749,2017-10-23,60.7,60.7,60.7,60.7,-,0.02%
1750,2017-10-24,60.73,60.73,60.73,60.73,-,0.05%
1751,2017-10-25,60.72,60.72,60.72,60.72,-,-0.02%
1752,2017-10-26,60.67,60.67,60.67,60.67,-,-0.08%
1753,2017-10-27,60.53,60.53,60.53,60.53,-,-0.23%
1754,2017-10-30,60.4,60.4,60.4,60.4,-,-0.21%
1755,2017-10-31,60.31,60.31,60.31,60.31,-,-0.15%
1756,2017-11-01,58.62,58.62,58.62,58.62,-,-2.80%
1757,2017-11-02,59.45,59.45,59.45,59.45,-,1.42%
1758,2017-11-03,59.56,59.56,59.56,59.56,-,0.19%
1759,2017-11-06,62.74,62.74,62.74,62.74,-,5.34%
1760,2017-11-07,61.59,61.59,61.59,61.59,-,-1.83%
1761,2017-11-08,62.59,62.59,62.59,62.59,0.20K,1.62%
1762,2017-11-09,61.41,61.41,61.41,61.41,-,-1.89%
1763,2017-11-10,61.79,61.79,61.79,61.79,-,0.62%
1764,2017-11-13,61.99,61.99,61.99,61.99,-,0.32%
1765,2017-11-14,61.79,61.79,61.79,61.79,-,-0.32%
1766,2017-11-15,61.22,61.22,61.22,61.22,-,-0.92%
1767,2017-11-16,61.6,61.6,61.6,61.6,-,0.62%
1768,2017-11-17,61.49,61.49,61.49,61.49,-,-0.18%
1769,2017-11-20,61.77,61.77,61.77,61.77,-,0.46%
1770,2017-11-21,62.05,62.05,62.05,62.05,-,0.45%
1771,2017-11-22,62.99,62.99,62.99,62.99,-,1.51%
1772,2017-11-24,62.55,62.55,62.55,62.55,-,-0.70%
1773,2017-11-27,63.09,63.09,63.09,63.09,-,0.86%
1774,2017-11-28,63.14,63.14,63.14,63.14,-,0.08%
1775,2017-11-29,63.15,63.15,63.15,63.15,-,0.02%
1776,2017-11-30,63.36,63.36,63.36,63.36,-,0.33%
1777,2017-12-01,70.43,70.43,70.43,70.43,-,11.16%
1778,2017-12-04,71.02,71.02,71.02,71.02,-,0.84%
1779,2017-12-05,69.88,69.88,69.88,69.88,-,-1.61%
1780,2017-12-06,67.46,67.46,67.46,67.46,-,-3.46%
1781,2017-12-07,67.41,67.41,67.41,67.41,-,-0.07%
1782,2017-12-08,68.47,68.47,68.47,68.47,-,1.57%
1783,2017-12-11,68.61,68.61,68.61,68.61,-,0.20%
1784,2017-12-12,68.97,68.97,68.97,68.97,-,0.52%
1785,2017-12-13,69.34,69.34,69.34,69.34,-,0.54%
1786,2017-12-14,68.99,68.99,68.99,68.99,-,-0.50%
1787,2017-12-15,69.09,69.09,69.09,69.09,-,0.14%
1788,2017-12-18,70.47,70.47,70.47,70.47,-,2.00%
1789,2017-12-19,70.4,70.4,70.4,70.4,-,-0.10%
1790,2017-12-20,70.45,70.45,70.45,70.45,-,0.07%
1791,2017-12-21,70.71,70.71,70.71,70.71,-,0.37%
1792,2017-12-22,70.87,70.87,70.87,70.87,-,0.23%
1793,2017-12-26,71.01,71.01,71.01,71.01,-,0.20%
1794,2017-12-27,71.12,71.12,71.12,71.12,-,0.15%
1795,2017-12-28,71.28,71.28,71.28,71.28,-,0.22%
1796,2017-12-29,71.28,71.28,71.28,71.28,-,0.00%
1797,2018-01-02,73.9,73.9,73.9,73.9,0.11K,3.68%
1798,2018-01-03,73.43,73.43,73.43,73.43,-,-0.64%
1799,2018-01-04,74.61,74.61,74.61,74.61,0.01K,1.61%
1800,2018-01-05,75.39,75.39,75.39,75.39,0.01K,1.05%
1801,2018-01-08,76.99,76.99,76.99,76.99,0.01K,2.12%
1802,2018-01-09,77.62,77.62,77.62,77.62,0.03K,0.82%
1803,2018-01-10,77.4,77.4,77.4,77.4,-,-0.28%
1804,2018-01-11,77.72,77.72,77.72,77.72,-,0.41%
1805,2018-01-12,77.37,77.37,77.37,77.37,-,-0.45%
1806,2018-01-16,76.51,76.51,76.51,76.51,-,-1.11%
1807,2018-01-17,76.27,76.27,76.27,76.27,-,-0.31%
1808,2018-01-18,76.18,76.18,76.18,76.18,-,-0.12%
1809,2018-01-19,76.68,76.68,76.68,76.68,-,0.66%
1810,2018-01-22,76.6,76.6,76.6,76.6,-,-0.10%
1811,2018-01-23,75.96,75.96,75.96,75.96,-,-0.84%
1812,2018-01-24,76.21,76.21,76.21,76.21,-,0.33%
1813,2018-01-25,76.21,76.21,76.21,76.21,-,0.00%
1814,2018-01-26,76.21,76.21,76.21,76.21,-,0.00%
1815,2018-01-29,76.1,76.1,76.1,76.1,-,-0.14%
1816,2018-01-30,75.99,75.99,75.99,75.99,-,-0.14%
1817,2018-01-31,75.86,75.86,75.86,75.86,-,-0.17%
1818,2018-02-01,71.99,71.99,71.99,71.99,-,-5.10%
1819,2018-02-02,72.94,72.94,72.94,72.94,-,1.32%
1820,2018-02-05,74.34,74.34,74.34,74.34,-,1.92%
1821,2018-02-06,74.43,74.43,74.43,74.43,-,0.12%
1822,2018-02-07,75.2,74.55,74.55,74.55,0.00K,1.03%
1823,2018-02-08,75.69,75.69,75.69,75.69,-,0.65%
1824,2018-02-09,74.89,74.89,74.89,74.89,-,-1.06%
1825,2018-02-12,75.65,75.65,75.65,75.65,-,1.01%
1826,2018-02-13,76.49,76.49,76.49,76.49,0.02K,1.11%
1827,2018-02-14,76.67,76.67,76.67,76.67,-,0.24%
1828,2018-02-15,76.76,76.76,76.76,76.76,-,0.12%
1829,2018-02-16,76.89,76.89,76.89,76.89,-,0.17%
1830,2018-02-20,76.97,76.97,76.97,76.97,-,0.10%
1831,2018-02-21,77.18,77.18,77.18,77.18,-,0.27%
1832,2018-02-22,77.06,77.06,77.06,77.06,-,-0.16%
1833,2018-02-23,77.11,77.11,77.11,77.11,-,0.06%
1834,2018-02-26,77.44,77.44,77.44,77.44,-,0.43%
1835,2018-02-27,77.37,77.37,77.37,77.37,-,-0.09%
1836,2018-02-28,77.46,77.46,77.46,77.46,-,0.12%
1837,2018-03-01,78.42,78.42,78.42,78.42,0.09K,1.24%
1838,2018-03-02,76.36,76.52,76.52,76.52,0.00K,-2.63%
1839,2018-03-05,75.36,75.36,75.36,75.36,-,-1.31%
1840,2018-03-06,75.54,75.54,75.54,75.54,-,0.24%
1841,2018-03-07,74.51,74.51,74.51,74.51,-,-1.36%
1842,2018-03-08,73.01,73.01,73.01,73.01,-,-2.01%
1843,2018-03-09,72.01,72.01,72.01,72.01,-,-1.37%
1844,2018-03-12,71.41,71.41,71.41,71.41,-,-0.83%
1845,2018-03-13,72.33,72.33,72.33,72.33,-,1.29%
1846,2018-03-14,72.76,72.76,72.76,72.76,-,0.59%
1847,2018-03-15,73.01,73.01,73.01,73.01,-,0.34%
1848,2018-03-16,72.66,72.66,72.66,72.66,-,-0.48%
1849,2018-03-19,71.84,71.84,71.84,71.84,-,-1.13%
1850,2018-03-20,71.63,71.63,71.63,71.63,-,-0.29%
1851,2018-03-21,71.55,71.55,71.55,71.55,-,-0.11%
1852,2018-03-22,70.96,70.96,70.96,70.96,-,-0.82%
1853,2018-03-23,70.26,70.26,70.26,70.26,-,-0.99%
1854,2018-03-26,70.51,70.51,70.51,70.51,-,0.36%
1855,2018-03-27,70.35,70.35,70.35,70.35,-,-0.23%
1856,2018-03-28,69.86,69.86,69.86,69.86,-,-0.70%
1857,2018-03-29,69.7,69.7,69.7,69.7,-,-0.23%
1858,2018-04-02,66.22,66.22,66.22,66.22,0.04K,-4.99%
1859,2018-04-03,64.35,64.35,64.35,64.35,-,-2.82%
1860,2018-04-04,62.94,62.94,62.94,62.94,-,-2.19%
1861,2018-04-05,62.67,62.67,62.67,62.67,-,-0.43%
1862,2018-04-06,63.34,63.34,63.34,63.34,-,1.07%
1863,2018-04-09,63.92,63.92,63.92,63.92,0.01K,0.92%
1864,2018-04-10,65.29,65.29,65.29,65.29,0.12K,2.14%
1865,2018-04-11,64.28,64.28,64.28,64.28,-,-1.55%
1866,2018-04-12,64.19,64.19,64.19,64.19,-,-0.14%
1867,2018-04-13,64.62,64.62,64.62,64.62,-,0.67%
1868,2018-04-16,64.11,64.11,64.11,64.11,-,-0.79%
1869,2018-04-17,64.27,64.27,64.27,64.27,-,0.25%
1870,2018-04-18,64.69,64.69,64.69,64.69,-,0.65%
1871,2018-04-19,65.49,65.49,65.49,65.49,-,1.24%
1872,2018-04-20,65.05,65.05,65.05,65.05,-,-0.67%
1873,2018-04-23,65.19,65.19,65.19,65.19,-,0.22%
1874,2018-04-24,65.25,65.25,65.25,65.25,-,0.09%
1875,2018-04-25,65.22,65.22,65.22,65.22,-,-0.05%
1876,2018-04-26,65.29,65.29,65.29,65.29,-,0.11%
1877,2018-04-27,65.27,65.27,65.27,65.27,-,-0.03%
1878,2018-04-30,65.27,65.27,65.27,65.27,-,0.00%
1879,2018-05-01,65.49,65.49,65.49,65.49,-,0.34%
1880,2018-05-02,67.44,67.44,67.44,67.44,0.03K,2.98%
1881,2018-05-03,66.72,66.72,66.72,66.72,0.04K,-1.07%
1882,2018-05-04,66.98,66.98,66.98,66.98,-,0.39%
1883,2018-05-07,66.69,66.69,66.69,66.69,-,-0.43%
1884,2018-05-08,66.99,66.99,66.99,66.99,-,0.45%
1885,2018-05-09,66.2,66.2,66.2,66.2,-,-1.18%
1886,2018-05-10,66.49,66.49,66.49,66.49,-,0.44%
1887,2018-05-11,67.49,67.49,67.49,67.49,-,1.50%
1888,2018-05-14,67.59,67.59,67.59,67.59,-,0.15%
1889,2018-05-15,67.58,67.58,67.58,67.58,-,-0.01%
1890,2018-05-16,67.3,67.3,67.3,67.3,-,-0.41%
1891,2018-05-17,67.26,67.26,67.26,67.26,-,-0.06%
1892,2018-05-18,67.03,67.03,67.03,67.03,-,-0.34%
1893,2018-05-21,66.85,66.85,66.85,66.85,-,-0.27%
1894,2018-05-22,66.51,66.51,66.51,66.51,-,-0.51%
1895,2018-05-23,66.35,66.35,66.35,66.35,-,-0.24%
1896,2018-05-24,66.36,66.36,66.36,66.36,-,0.02%
1897,2018-05-25,66.26,66.26,66.26,66.26,-,-0.15%
1898,2018-05-29,66.27,66.27,66.27,66.27,-,0.02%
1899,2018-05-30,66.02,66.02,66.02,66.02,-,-0.38%
1900,2018-05-31,65.95,65.95,65.95,65.95,0.05K,-0.11%
1901,2018-06-01,64.53,64.53,64.53,64.53,-,-2.15%
1902,2018-06-04,64.56,64.56,64.56,64.56,0.00K,0.05%
1903,2018-06-05,64.78,64.78,64.78,64.78,0.00K,0.34%
1904,2018-06-06,65.17,65.17,65.17,65.17,-,0.60%
1905,2018-06-07,65.17,65.17,65.17,65.17,0.01K,0.00%
1906,2018-06-08,64.74,64.74,64.74,64.74,0.02K,-0.66%
1907,2018-06-11,65.18,65.18,65.18,65.18,0.01K,0.68%
1908,2018-06-12,65.4,65.4,65.4,65.4,0.06K,0.34%
1909,2018-06-13,65.34,65.34,65.34,65.34,-,-0.09%
1910,2018-06-14,65.56,65.56,65.56,65.56,-,0.34%
1911,2018-06-15,65.39,65.39,65.39,65.39,-,-0.26%
1912,2018-06-18,65.3,65.3,65.3,65.3,-,-0.14%
1913,2018-06-19,65.01,65.01,65.01,65.01,-,-0.44%
1914,2018-06-20,65.01,65.01,65.01,65.01,-,0.00%
1915,2018-06-21,64.93,64.93,64.93,64.93,-,-0.12%
1916,2018-06-22,64.89,64.89,64.89,64.89,-,-0.06%
1917,2018-06-25,64.88,64.88,64.88,64.88,-,-0.02%
1918,2018-06-26,64.91,64.91,64.91,64.91,-,0.05%
1919,2018-06-27,64.85,64.85,64.85,64.85,-,-0.09%
1920,2018-06-28,64.81,64.81,64.81,64.81,-,-0.06%
1921,2018-06-29,64.8,64.8,64.8,64.8,-,-0.02%
1922,2018-07-02,64.13,64.13,64.13,64.13,0.01K,-1.03%
1923,2018-07-03,64.09,64.09,64.09,64.09,-,-0.06%
1924,2018-07-05,63.06,63.06,63.06,63.06,0.01K,-1.61%
1925,2018-07-06,62.99,62.99,62.99,62.99,-,-0.11%
1926,2018-07-09,63.13,63.13,63.13,63.13,0.01K,0.22%
1927,2018-07-10,63.19,63.19,63.19,63.19,0.04K,0.10%
1928,2018-07-11,63.18,63.18,63.18,63.18,-,-0.02%
1929,2018-07-12,63.21,63.21,63.21,63.21,-,0.05%
1930,2018-07-13,63.24,63.24,63.24,63.24,-,0.05%
1931,2018-07-16,63.33,63.33,63.33,63.33,-,0.14%
1932,2018-07-17,63.1,63.1,63.1,63.1,-,-0.36%
1933,2018-07-18,63.3,63.3,63.3,63.3,0.02K,0.32%
1934,2018-07-19,63.58,63.58,63.58,63.58,-,0.44%
1935,2018-07-20,63.61,63.61,63.61,63.61,-,0.05%
1936,2018-07-23,63.73,63.73,63.73,63.73,-,0.19%
1937,2018-07-24,63.83,63.83,63.83,63.83,-,0.16%
1938,2018-07-25,63.87,63.87,63.87,63.87,-,0.06%
1939,2018-07-26,63.93,63.93,63.93,63.93,-,0.09%
1940,2018-07-27,64.08,64.08,64.08,64.08,-,0.23%
1941,2018-07-30,64.2,64.2,64.2,64.2,-,0.19%
1942,2018-07-31,64.35,64.35,64.35,64.35,-,0.23%
1943,2018-08-01,66.66,66.66,66.66,66.66,-,3.59%
1944,2018-08-02,66.86,66.86,66.86,66.86,-,0.30%
1945,2018-08-03,68.24,68.24,68.24,68.24,-,2.06%
1946,2018-08-06,69.08,69.08,69.08,69.08,0.01K,1.23%
1947,2018-08-07,69.35,69.35,69.35,69.35,-,0.39%
1948,2018-08-08,68.81,68.81,68.81,68.81,-,-0.78%
1949,2018-08-09,68.94,68.94,68.94,68.94,-,0.19%
1950,2018-08-10,68.58,68.58,68.58,68.58,-,-0.52%
1951,2018-08-13,68.55,68.55,68.55,68.55,-,-0.04%
1952,2018-08-14,67.96,67.96,67.96,67.96,-,-0.86%
1953,2018-08-15,67.72,67.72,67.72,67.72,0.01K,-0.35%
1954,2018-08-16,67.59,67.59,67.59,67.59,-,-0.19%
1955,2018-08-17,67.99,67.99,67.99,67.99,-,0.59%
1956,2018-08-20,67.95,67.95,67.95,67.95,-,-0.06%
1957,2018-08-21,67.65,67.65,67.65,67.65,-,-0.44%
1958,2018-08-22,67.69,67.69,67.69,67.69,-,0.06%
1959,2018-08-23,67.54,67.54,67.54,67.54,-,-0.22%
1960,2018-08-24,67.48,67.48,67.48,67.48,-,-0.09%
1961,2018-08-27,67.42,67.42,67.42,67.42,-,-0.09%
1962,2018-08-28,67.35,67.35,67.35,67.35,-,-0.10%
1963,2018-08-29,67.28,67.28,67.28,67.28,-,-0.10%
1964,2018-08-30,67.21,67.21,67.21,67.21,-,-0.10%
1965,2018-08-31,67.16,67.16,67.16,67.16,-,-0.07%
1966,2018-09-04,66.64,66.64,66.64,66.64,-,-0.77%
1967,2018-09-05,67.22,67.22,67.22,67.22,0.05K,0.87%
1968,2018-09-06,68.13,68.13,68.13,68.13,0.01K,1.35%
1969,2018-09-07,68.07,68.07,68.07,68.07,-,-0.09%
1970,2018-09-10,68.17,68.17,68.17,68.17,-,0.15%
1971,2018-09-11,67.78,67.78,67.78,67.78,-,-0.57%
1972,2018-09-12,67.98,67.98,67.98,67.98,-,0.30%
1973,2018-09-13,68.31,68.31,68.31,68.31,-,0.49%
1974,2018-09-14,68.43,68.43,68.43,68.43,-,0.18%
1975,2018-09-17,68.57,68.57,68.57,68.57,-,0.20%
1976,2018-09-18,68.59,68.59,68.59,68.59,-,0.03%
1977,2018-09-19,68.67,68.67,68.67,68.67,-,0.12%
1978,2018-09-20,68.67,68.67,68.67,68.67,-,0.00%
1979,2018-09-21,68.69,68.69,68.69,68.69,-,0.03%
1980,2018-09-24,68.68,68.68,68.68,68.68,-,-0.01%
1981,2018-09-25,68.62,68.62,68.62,68.62,-,-0.09%
1982,2018-09-26,68.66,68.66,68.66,68.66,-,0.06%
1983,2018-09-27,68.69,68.69,68.69,68.69,-,0.04%
1984,2018-09-28,68.73,68.73,68.73,68.73,-,0.06%
1985,2018-10-01,68.4,68.4,68.4,68.4,-,-0.48%
1986,2018-10-02,68.84,68.84,68.84,68.84,-,0.64%
1987,2018-10-03,69.08,69.08,69.08,69.08,0.19K,0.35%
1988,2018-10-04,68.51,68.51,68.51,68.51,0.01K,-0.83%
1989,2018-10-05,69.24,69.24,69.24,69.24,0.01K,1.07%
1990,2018-10-08,69.29,69.29,69.29,69.29,0.01K,0.07%
1991,2018-10-09,70.09,70.09,70.09,70.09,0.01K,1.15%
1992,2018-10-10,70.39,70.39,70.39,70.39,-,0.43%
1993,2018-10-11,70.24,70.24,70.24,70.24,-,-0.21%
1994,2018-10-12,70.49,70.49,70.49,70.49,-,0.36%
1995,2018-10-15,70.56,70.56,70.56,70.56,-,0.10%
1996,2018-10-16,70.58,70.58,70.58,70.58,-,0.03%
1997,2018-10-17,71.4,71.4,71.4,71.4,-,1.16%
1998,2018-10-18,71.4,71.4,71.4,71.4,-,0.00%
1999,2018-10-19,71.4,71.4,71.4,71.4,-,0.00%
2000,2018-10-22,71.71,71.71,71.71,71.71,-,0.43%
2001,2018-10-23,71.79,71.79,71.79,71.79,-,0.11%
2002,2018-10-24,72.05,72.05,72.05,72.05,-,0.36%
2003,2018-10-25,72.22,72.22,72.22,72.22,-,0.24%
2004,2018-10-26,72.41,72.41,72.41,72.41,-,0.26%
2005,2018-10-29,72.58,72.58,72.58,72.58,-,0.23%
2006,2018-10-30,72.7,72.7,72.7,72.7,-,0.17%
2007,2018-10-31,72.81,72.81,72.81,72.81,-,0.15%
2008,2018-11-01,72.99,72.99,72.99,72.99,0.01K,0.25%
2009,2018-11-02,72.92,72.92,72.92,72.92,0.01K,-0.10%
2010,2018-11-05,73.9,73.9,73.9,73.9,-,1.34%
2011,2018-11-06,74.18,74.18,74.18,74.18,-,0.38%
2012,2018-11-07,74.18,74.18,74.18,74.18,-,0.00%
2013,2018-11-08,75.01,75.01,75.01,75.01,-,1.12%
2014,2018-11-09,75.58,75.58,75.58,75.58,-,0.76%
2015,2018-11-12,75.27,75.27,75.27,75.27,-,-0.41%
2016,2018-11-13,74.98,74.98,74.98,74.98,-,-0.39%
2017,2018-11-14,74.81,74.81,74.81,74.81,0.01K,-0.23%
2018,2018-11-15,74.95,74.95,74.95,74.95,-,0.19%
2019,2018-11-16,75.08,75.08,75.08,75.08,-,0.17%
2020,2018-11-19,75.3,75.3,75.3,75.3,-,0.29%
2021,2018-11-20,74.88,74.88,74.88,74.88,-,-0.56%
2022,2018-11-21,74.86,74.86,74.86,74.86,-,-0.03%
2023,2018-11-23,74.21,74.21,74.21,74.21,-,-0.87%
2024,2018-11-26,73.58,73.58,73.58,73.58,-,-0.85%
2025,2018-11-27,73.14,73.14,73.14,73.14,-,-0.60%
2026,2018-11-28,72.92,72.92,72.92,72.92,-,-0.30%
2027,2018-11-29,72.6,72.6,72.6,72.6,-,-0.44%
2028,2018-11-30,72.28,72.28,72.28,72.28,-,-0.44%
2029,2018-12-03,65.57,65.57,65.57,65.57,-,-9.28%
2030,2018-12-04,66.83,66.83,66.83,66.83,-,1.92%
2031,2018-12-05,67.55,67.55,67.55,67.55,-,1.08%
2032,2018-12-06,66.0,66.0,66.0,66.0,-,-2.29%
2033,2018-12-07,66.76,66.77,66.81,66.77,0.00K,1.15%
2034,2018-12-10,66.51,66.51,66.51,66.51,-,-0.37%
2035,2018-12-11,66.74,66.74,66.74,66.74,-,0.35%
2036,2018-12-12,66.82,66.82,66.82,66.82,-,0.12%
2037,2018-12-13,67.26,67.26,67.26,67.26,-,0.66%
2038,2018-12-14,67.89,67.89,67.89,67.89,-,0.94%
2039,2018-12-17,68.12,68.12,68.12,68.12,-,0.34%
2040,2018-12-18,68.49,68.49,68.49,68.49,-,0.54%
2041,2018-12-19,68.69,68.69,68.69,68.69,-,0.29%
2042,2018-12-20,69.12,69.12,69.12,69.12,-,0.63%
2043,2018-12-21,68.99,68.99,68.99,68.99,-,-0.19%
2044,2018-12-24,68.79,68.79,68.79,68.79,-,-0.29%
2045,2018-12-26,68.83,68.83,68.83,68.83,-,0.06%
2046,2018-12-27,69.0,69.0,69.0,69.0,-,0.25%
2047,2018-12-28,69.2,69.2,69.2,69.2,-,0.29%
2048,2018-12-31,69.2,69.2,69.2,69.2,-,0.00%
2049,2019-01-02,71.06,71.06,71.06,71.06,0.62K,2.69%
2050,2019-01-03,72.23,72.23,72.23,72.23,0.16K,1.65%
2051,2019-01-04,73.09,73.09,73.09,73.09,0.18K,1.19%
2052,2019-01-07,74.15,74.15,74.15,74.15,-,1.45%
2053,2019-01-08,74.21,74.21,74.21,74.21,-,0.08%
2054,2019-01-09,74.06,74.06,74.06,74.06,-,-0.20%
2055,2019-01-10,73.98,73.98,73.98,73.98,-,-0.11%
2056,2019-01-11,74.22,74.22,74.22,74.22,0.18K,0.32%
2057,2019-01-14,74.21,74.21,74.21,74.21,0.39K,-0.01%
2058,2019-01-15,74.31,74.31,74.31,74.31,0.39K,0.13%
2059,2019-01-16,74.43,74.43,74.43,74.43,-,0.16%
2060,2019-01-17,74.51,74.51,74.51,74.51,-,0.11%
2061,2019-01-18,75.15,75.15,75.15,75.15,-,0.86%
2062,2019-01-22,74.55,74.55,74.55,74.55,-,-0.80%
2063,2019-01-23,74.58,74.58,74.58,74.58,-,0.04%
2064,2019-01-24,74.61,74.61,74.61,74.61,-,0.04%
2065,2019-01-25,74.64,74.64,74.64,74.64,-,0.04%
2066,2019-01-28,75.3,75.3,75.3,75.3,0.08K,0.88%
2067,2019-01-29,75.49,75.49,75.49,75.49,-,0.25%
2068,2019-01-30,75.6,75.6,75.6,75.6,-,0.15%
