Date,Price,Open,High,Low,Vol.,Change %
1013,2014-01-02,"1,225.00","1,204.30","1,227.30","1,204.30",0.21K,1.63%
1014,2014-01-03,"1,238.40","1,221.70","1,239.00","1,221.70",0.14K,1.09%
1015,2014-01-06,"1,237.80","1,232.80","1,247.00","1,221.90",0.13K,-0.05%
1016,2014-01-07,"1,229.40","1,239.30","1,242.40","1,226.00",0.07K,-0.68%
1017,2014-01-08,"1,225.30","1,227.50","1,227.50","1,218.60",0.19K,-0.33%
1018,2014-01-09,"1,229.30","1,225.80","1,229.00","1,225.80",0.01K,0.33%
1019,2014-01-10,"1,246.70","1,235.00","1,246.80","1,234.00",0.06K,1.42%
1020,2014-01-13,"1,250.90","1,250.60","1,252.70","1,245.50",0.05K,0.34%
1021,2014-01-14,"1,245.20","1,251.00","1,251.30","1,242.00",0.04K,-0.46%
1022,2014-01-15,"1,238.10","1,243.10","1,243.20","1,238.20",0.07K,-0.57%
1023,2014-01-16,"1,240.00","1,239.30","1,242.80","1,238.70",0.05K,0.15%
1024,2014-01-17,"1,251.70","1,239.70","1,254.30","1,239.70",0.10K,0.94%
1025,2014-01-20,"1,255.10","1,255.70","1,257.90","1,253.10",-,0.27%
1026,2014-01-21,"1,242.30","1,256.40","1,257.50","1,240.00",0.22K,-1.02%
1027,2014-01-22,"1,239.00","1,241.70","1,242.00","1,240.10",0.06K,-0.27%
1028,2014-01-23,"1,262.60","1,235.20","1,264.20","1,235.20",0.04K,1.90%
1029,2014-01-24,"1,264.50","1,258.30","1,269.40","1,258.30",0.04K,0.15%
1030,2014-01-27,"1,263.60","1,259.80","1,264.40","1,254.40",0.09K,-0.07%
1031,2014-01-28,"1,251.00","1,257.90","1,258.40","1,257.90",0.02K,-1.00%
1032,2014-01-29,"1,262.20","1,262.20","1,262.20","1,262.20",-,0.90%
1033,2014-01-30,"1,242.20","1,267.00","1,267.70","1,237.50",45.28K,-1.58%
1034,2014-01-31,"1,240.10","1,243.60","1,254.50","1,238.40",5.82K,-0.17%
1035,2014-02-03,"1,260.40","1,242.40","1,266.30","1,241.20",2.91K,1.64%
1036,2014-02-04,"1,251.70","1,258.40","1,260.70","1,247.80",1.75K,-0.69%
1037,2014-02-05,"1,257.30","1,254.00","1,273.70","1,253.10",1.62K,0.45%
1038,2014-02-06,"1,257.60","1,258.00","1,267.00","1,253.50",0.27K,0.02%
1039,2014-02-07,"1,263.30","1,258.30","1,271.40","1,257.90",0.44K,0.45%
1040,2014-02-10,"1,274.80","1,269.60","1,277.30","1,265.70",0.74K,0.91%
1041,2014-02-11,"1,290.10","1,274.00","1,292.00","1,273.80",0.56K,1.20%
1042,2014-02-12,"1,295.30","1,290.50","1,296.20","1,285.50",0.14K,0.40%
1043,2014-02-13,"1,300.40","1,293.30","1,303.50","1,287.50",0.88K,0.39%
1044,2014-02-14,"1,319.00","1,301.70","1,320.70","1,301.50",0.31K,1.43%
1045,2014-02-17,"1,328.50","1,323.70","1,332.20","1,321.10",-,0.72%
1046,2014-02-18,"1,324.70","1,322.90","1,330.60","1,313.90",0.37K,-0.29%
1047,2014-02-19,"1,320.60","1,318.30","1,321.60","1,309.10",0.19K,-0.31%
1048,2014-02-20,"1,317.10","1,310.70","1,323.50","1,309.60",0.12K,-0.27%
1049,2014-02-21,"1,323.90","1,320.00","1,328.30","1,317.40",0.17K,0.52%
1050,2014-02-24,"1,338.30","1,324.30","1,339.00","1,321.40",0.09K,1.09%
1051,2014-02-25,"1,343.00","1,336.40","1,343.90","1,333.10",0.29K,0.35%
1052,2014-02-26,"1,328.20","1,341.20","1,344.00","1,325.60",0.06K,-1.10%
1053,2014-02-27,"1,331.60","1,329.30","1,335.00","1,324.60",0.37K,0.26%
1054,2014-02-28,"1,321.40","1,329.80","1,332.60","1,321.10",0.24K,-0.77%
1055,2014-03-03,"1,350.10","1,335.90","1,354.10","1,332.90",0.23K,2.17%
1056,2014-03-04,"1,337.80","1,350.40","1,350.40","1,332.20",0.08K,-0.91%
1057,2014-03-05,"1,340.20","1,334.80","1,341.00","1,334.80",0.03K,0.18%
1058,2014-03-06,"1,351.70","1,338.00","1,351.60","1,333.30",0.06K,0.86%
1059,2014-03-07,"1,338.10","1,349.50","1,352.70","1,329.20",0.10K,-1.01%
1060,2014-03-10,"1,341.40","1,336.00","1,344.70","1,330.50",0.10K,0.25%
1061,2014-03-11,"1,346.50","1,340.00","1,352.40","1,338.10",0.05K,0.38%
1062,2014-03-12,"1,370.30","1,349.10","1,370.50","1,348.70",0.06K,1.77%
1063,2014-03-13,"1,372.20","1,366.80","1,374.50","1,366.50",0.02K,0.14%
1064,2014-03-14,"1,379.00","1,376.10","1,386.60","1,369.80",0.09K,0.50%
1065,2014-03-17,"1,372.90","1,386.10","1,391.40","1,372.20",0.03K,-0.44%
1066,2014-03-18,"1,359.00","1,359.30","1,361.80","1,353.40",0.04K,-1.01%
1067,2014-03-19,"1,341.40","1,357.10","1,358.00","1,332.70",0.06K,-1.30%
1068,2014-03-20,"1,330.50","1,333.70","1,333.70","1,325.80",0.07K,-0.81%
1069,2014-03-21,"1,336.00","1,339.10","1,339.10","1,335.00",0.00K,0.41%
1070,2014-03-24,"1,311.20","1,333.00","1,333.00","1,310.50",0.10K,-1.86%
1071,2014-03-25,"1,311.40","1,315.50","1,315.50","1,307.50",0.05K,0.02%
1072,2014-03-26,"1,303.40","1,315.20","1,315.20","1,311.80",0.00K,-0.61%
1073,2014-03-27,"1,294.70","1,294.70","1,294.70","1,294.70",-,-0.67%
1074,2014-03-28,"1,293.80","1,292.20","1,299.40","1,285.90",65.49K,-0.07%
1075,2014-03-31,"1,283.40","1,294.30","1,298.80","1,282.40",4.12K,-0.80%
1076,2014-04-01,"1,279.60","1,285.10","1,287.90","1,277.30",0.88K,-0.30%
1077,2014-04-02,"1,290.50","1,280.20","1,294.10","1,280.20",1.10K,0.85%
1078,2014-04-03,"1,284.40","1,290.80","1,293.60","1,282.70",0.78K,-0.47%
1079,2014-04-04,"1,303.20","1,285.50","1,306.10","1,284.40",0.98K,1.46%
1080,2014-04-07,"1,298.00","1,301.40","1,304.00","1,296.30",0.36K,-0.40%
1081,2014-04-08,"1,308.70","1,296.60","1,314.10","1,296.60",0.26K,0.82%
1082,2014-04-09,"1,305.50","1,309.50","1,313.60","1,301.10",0.19K,-0.24%
1083,2014-04-10,"1,320.10","1,311.80","1,323.80","1,311.20",0.13K,1.12%
1084,2014-04-11,"1,318.70","1,319.00","1,322.80","1,316.30",0.08K,-0.11%
1085,2014-04-14,"1,327.20","1,320.10","1,330.00","1,320.10",0.33K,0.64%
1086,2014-04-15,"1,300.00","1,322.70","1,322.70","1,291.50",0.24K,-2.05%
1087,2014-04-16,"1,303.10","1,302.70","1,304.00","1,295.00",0.18K,0.24%
1088,2014-04-17,"1,293.40","1,300.10","1,303.00","1,292.50",0.12K,-0.74%
1089,2014-04-21,"1,288.00","1,290.00","1,299.20","1,283.70",0.10K,-0.42%
1090,2014-04-22,"1,280.60","1,289.20","1,291.60","1,276.00",0.10K,-0.57%
1091,2014-04-23,"1,284.20","1,284.30","1,287.70","1,282.40",0.18K,0.28%
1092,2014-04-24,"1,290.50","1,284.60","1,297.90","1,272.40",0.52K,0.49%
1093,2014-04-25,"1,300.70","1,293.80","1,304.60","1,293.80",0.27K,0.79%
1094,2014-04-28,"1,298.90","1,305.40","1,305.40","1,293.00",0.06K,-0.14%
1095,2014-04-29,"1,296.00","1,295.50","1,300.50","1,289.10",0.90K,-0.22%
1096,2014-04-30,"1,295.60","1,296.00","1,296.50","1,286.60",0.18K,-0.03%
1097,2014-05-01,"1,283.10","1,288.70","1,288.70","1,278.00",0.03K,-0.96%
1098,2014-05-02,"1,302.60","1,276.70","1,302.70","1,276.70",0.09K,1.52%
1099,2014-05-05,"1,309.00","1,305.60","1,314.20","1,305.50",0.03K,0.49%
1100,2014-05-06,"1,308.30","1,309.40","1,309.40","1,306.90",0.01K,-0.05%
1101,2014-05-07,"1,288.60","1,310.30","1,312.00","1,288.00",0.02K,-1.51%
1102,2014-05-08,"1,287.40","1,291.50","1,291.50","1,285.50",0.07K,-0.09%
1103,2014-05-09,"1,287.30","1,287.30","1,287.30","1,287.30",0.00K,-0.01%
1104,2014-05-12,"1,295.60","1,282.10","1,295.90","1,281.20",0.02K,0.64%
1105,2014-05-13,"1,294.60","1,295.50","1,295.50","1,292.00",0.02K,-0.08%
1106,2014-05-14,"1,305.70","1,292.80","1,306.90","1,292.80",0.03K,0.86%
1107,2014-05-15,"1,293.50","1,302.50","1,302.50","1,292.80",0.03K,-0.93%
1108,2014-05-16,"1,293.30","1,293.30","1,293.30","1,293.30",0.01K,-0.02%
1109,2014-05-19,"1,293.70","1,293.70","1,293.70","1,293.70",0.04K,0.03%
1110,2014-05-20,"1,294.50","1,290.70","1,290.70","1,290.10",0.01K,0.06%
1111,2014-05-21,"1,288.00","1,287.40","1,287.40","1,287.40",0.00K,-0.50%
1112,2014-05-22,"1,294.90","1,294.20","1,295.00","1,294.20",0.00K,0.54%
1113,2014-05-23,"1,291.60","1,293.20","1,293.40","1,293.20",0.00K,-0.25%
1114,2014-05-25,"1,291.70","1,293.90","1,294.20","1,291.10",-,0.01%
1115,2014-05-26,"1,292.50","1,291.60","1,294.40","1,291.40",-,0.06%
1116,2014-05-27,"1,265.40","1,291.90","1,291.90","1,276.00",0.03K,-2.10%
1117,2014-05-28,"1,259.30","1,259.30","1,259.30","1,263.60",-,-0.48%
1118,2014-05-29,"1,256.30","1,258.30","1,260.60","1,250.90",38.05K,-0.24%
1119,2014-05-30,"1,245.60","1,255.10","1,259.60","1,241.80",3.84K,-0.85%
1120,2014-06-02,"1,243.70","1,250.00","1,250.70","1,240.90",0.77K,-0.15%
1121,2014-06-03,"1,244.30","1,244.10","1,247.50","1,240.50",0.65K,0.05%
1122,2014-06-04,"1,244.00","1,245.10","1,248.80","1,242.70",0.60K,-0.02%
1123,2014-06-05,"1,253.00","1,244.00","1,256.60","1,241.20",1.32K,0.72%
1124,2014-06-06,"1,252.10","1,253.40","1,256.60","1,246.30",0.38K,-0.07%
1125,2014-06-09,"1,253.50","1,252.70","1,256.10","1,251.80",0.10K,0.11%
1126,2014-06-10,"1,259.80","1,252.40","1,262.30","1,251.00",1.01K,0.50%
1127,2014-06-11,"1,260.80","1,259.90","1,264.40","1,259.10",0.13K,0.08%
1128,2014-06-12,"1,273.60","1,260.00","1,274.50","1,260.00",0.13K,1.02%
1129,2014-06-13,"1,273.70","1,272.50","1,274.70","1,271.30",0.15K,0.01%
1130,2014-06-16,"1,274.90","1,279.80","1,283.50","1,270.80",0.33K,0.09%
1131,2014-06-17,"1,271.70","1,272.80","1,272.80","1,260.90",0.82K,-0.25%
1132,2014-06-18,"1,272.40","1,269.90","1,272.70","1,267.40",0.14K,0.06%
1133,2014-06-19,"1,313.70","1,277.20","1,321.00","1,277.20",0.60K,3.25%
1134,2014-06-20,"1,316.20","1,321.40","1,321.40","1,306.80",0.25K,0.19%
1135,2014-06-23,"1,318.00","1,312.30","1,316.90","1,312.30",0.14K,0.14%
1136,2014-06-24,"1,320.90","1,315.60","1,325.60","1,315.60",0.22K,0.22%
1137,2014-06-25,"1,322.20","1,315.30","1,323.40","1,312.00",0.29K,0.10%
1138,2014-06-26,"1,316.10","1,319.60","1,319.60","1,312.40",0.59K,-0.46%
1139,2014-06-27,"1,319.00","1,317.40","1,320.90","1,313.30",0.63K,0.22%
1140,2014-06-30,"1,475.10","1,315.30","1,328.70","1,311.80",0.74K,11.83%
1141,2014-07-01,"1,480.20","1,326.70","1,331.40","1,326.20",0.05K,0.35%
1142,2014-07-02,"1,484.80","1,326.80","1,330.70","1,326.80",0.23K,0.31%
1143,2014-07-03,"1,475.60","1,327.30","1,327.70","1,313.00",0.04K,-0.62%
1144,2014-07-04,"1,321.30","1,321.10","1,324.00","1,319.60",-,-10.46%
1145,2014-07-07,"1,472.00","1,319.60","1,320.30","1,313.20",0.09K,11.41%
1146,2014-07-08,"1,471.40","1,318.40","1,323.50","1,316.00",0.01K,-0.04%
1147,2014-07-09,"1,479.70","1,324.00","1,330.40","1,324.00",0.02K,0.56%
1148,2014-07-10,"1,494.70","1,330.50","1,343.70","1,328.00",0.03K,1.01%
1149,2014-07-11,"1,492.90","1,337.90","1,339.00","1,336.20",0.11K,-0.12%
1150,2014-07-14,"1,460.70","1,332.80","1,332.80","1,304.70",0.10K,-2.16%
1151,2014-07-15,"1,451.30","1,307.40","1,312.10","1,294.10",0.37K,-0.64%
1152,2014-07-16,"1,454.90","1,298.40","1,303.10","1,296.90",0.03K,0.25%
1153,2014-07-17,"1,472.10","1,303.10","1,323.80","1,303.10",0.02K,1.18%
1154,2014-07-18,"1,464.70","1,322.70","1,322.70","1,306.20",0.03K,-0.50%
1155,2014-07-21,"1,469.60","1,311.00","1,315.50","1,311.00",0.02K,0.33%
1156,2014-07-22,"1,461.60","1,306.10","1,306.10","1,306.10",0.00K,-0.54%
1157,2014-07-23,"1,460.30","1,304.50","1,304.50","1,304.50",-,-0.09%
1158,2014-07-24,"1,447.30","1,297.50","1,297.50","1,297.50",0.00K,-0.89%
1159,2014-07-25,"1,460.30","1,294.80","1,294.80","1,294.80",0.01K,0.90%
1160,2014-07-28,"1,462.00","1,307.40","1,308.00","1,304.30",0.05K,0.12%
1161,2014-07-29,"1,456.70","1,310.90","1,310.90","1,310.00",0.05K,-0.36%
1162,2014-07-30,"1,456.10","1,298.60","1,303.00","1,291.00",0.00K,-0.04%
1163,2014-07-31,"1,441.50","1,295.10","1,297.30","1,280.60",5.66K,-1.00%
1164,2014-08-01,"1,451.10","1,284.10","1,296.60","1,279.70",1.99K,0.67%
1165,2014-08-04,"1,441.90","1,294.40","1,295.00","1,285.90",0.92K,-0.63%
1166,2014-08-05,"1,439.00","1,288.00","1,292.70","1,282.60",0.83K,-0.20%
1167,2014-08-06,"1,462.70","1,288.10","1,309.00","1,287.80",0.71K,1.65%
1168,2014-08-07,"1,467.30","1,305.30","1,313.20","1,302.50",0.23K,0.31%
1169,2014-08-08,"1,465.90","1,310.80","1,322.10","1,308.00",0.59K,-0.10%
1170,2014-08-11,"1,465.50","1,308.40","1,309.70","1,305.30",0.19K,-0.03%
1171,2014-08-12,"1,465.30","1,306.20","1,315.80","1,305.80",0.44K,-0.01%
1172,2014-08-13,"1,467.90","1,308.80","1,312.60","1,305.00",0.24K,0.18%
1173,2014-08-14,"1,469.10","1,311.80","1,316.40","1,309.70",0.32K,0.08%
1174,2014-08-15,"1,459.40","1,311.70","1,312.80","1,292.00",0.20K,-0.66%
1175,2014-08-18,"1,452.80","1,301.40","1,302.10","1,295.70",0.10K,-0.45%
1176,2014-08-19,"1,449.00","1,298.80","1,301.70","1,294.00",0.14K,-0.26%
1177,2014-08-20,"1,449.00","1,295.40","1,295.80","1,288.40",0.33K,0.00%
1178,2014-08-21,"1,429.20","1,290.00","1,290.00","1,272.00",0.26K,-1.37%
1179,2014-08-22,"1,434.10","1,276.00","1,280.00","1,275.00",0.12K,0.34%
1180,2014-08-25,"1,433.10","1,424.90","1,424.90","1,424.90",0.00K,-0.07%
1181,2014-08-26,"1,439.30","1,289.40","1,289.50","1,281.10",0.07K,0.43%
1182,2014-08-27,"1,436.90","1,281.50","1,282.30","1,281.50",0.04K,-0.17%
1183,2014-08-28,"1,443.80","1,284.50","1,293.70","1,284.30",0.82K,0.48%
1184,2014-08-29,"1,440.60","1,289.50","1,289.70","1,284.80",0.12K,-0.22%
1185,2014-08-31,"1,287.70","1,288.50","1,289.00","1,286.80",-,-10.61%
1186,2014-09-01,"1,287.40","1,287.60","1,290.90","1,285.90",-,-0.02%
1187,2014-09-02,"1,419.00","1,284.50","1,286.40","1,262.50",0.28K,10.22%
1188,2014-09-03,"1,425.50","1,266.30","1,271.10","1,263.10",0.28K,0.46%
1189,2014-09-04,"1,422.30","1,268.70","1,272.70","1,260.30",0.29K,-0.22%
1190,2014-09-05,"1,423.20","1,263.20","1,268.10","1,263.20",0.12K,0.06%
1191,2014-09-08,"1,410.20","1,268.40","1,268.40","1,262.20",0.00K,-0.91%
1192,2014-09-09,"1,404.60","1,246.80","1,246.80","1,246.80",-,-0.40%
1193,2014-09-10,"1,402.00","1,256.70","1,256.70","1,243.50",0.10K,-0.19%
1194,2014-09-11,"1,395.40","1,237.40","1,237.40","1,237.40",-,-0.47%
1195,2014-09-12,"1,387.80","1,227.00","1,227.00","1,227.00",0.05K,-0.54%
1196,2014-09-15,"1,391.30","1,226.70","1,235.00","1,226.70",0.02K,0.25%
1197,2014-09-16,"1,393.00","1,238.30","1,238.30","1,235.90",0.00K,0.12%
1198,2014-09-17,"1,392.00","1,236.20","1,236.20","1,221.90",0.01K,-0.07%
1199,2014-09-18,"1,383.40","1,216.20","1,220.40","1,216.20",0.01K,-0.62%
1200,2014-09-19,"1,373.10","1,218.30","1,218.30","1,218.30",0.00K,-0.74%
1201,2014-09-22,"1,374.20","1,214.90","1,214.90","1,212.40",0.01K,0.08%
1202,2014-09-23,"1,377.20","1,221.00","1,221.00","1,221.00",0.01K,0.22%
1203,2014-09-24,"1,374.90","1,216.80","1,216.80","1,216.80",0.00K,-0.17%
1204,2014-09-25,"1,376.40","1,209.50","1,216.10","1,209.50",0.01K,0.11%
1205,2014-09-26,"1,370.40","1,214.10","1,214.10","1,214.10",0.00K,-0.44%
1206,2014-09-29,"1,373.70","1,216.30","1,222.20","1,214.70",6.34K,0.24%
1207,2014-09-30,"1,366.70","1,214.80","1,218.20","1,204.00",0.68K,-0.51%
1208,2014-10-01,"1,370.20","1,207.70","1,217.80","1,205.50",0.18K,0.26%
1209,2014-10-02,"1,368.10","1,215.30","1,219.50","1,210.30",0.18K,-0.15%
1210,2014-10-03,"1,346.90","1,212.40","1,212.40","1,191.00",0.50K,-1.55%
1211,2014-10-06,"1,360.70","1,338.30","1,338.30","1,338.30",0.01K,1.02%
1212,2014-10-07,"1,363.60","1,209.10","1,210.80","1,205.30",0.27K,0.21%
1213,2014-10-08,"1,344.20","1,210.20","1,217.90","1,207.00",0.01K,-1.42%
1214,2014-10-09,"1,358.80","1,223.90","1,229.00","1,223.90",0.02K,1.09%
1215,2014-10-10,"1,353.70","1,223.50","1,223.50","1,217.00",0.19K,-0.38%
1216,2014-10-13,"1,229.30","1,229.80","1,234.00","1,227.00",0.10K,-9.19%
1217,2014-10-14,"1,359.30","1,235.90","1,235.90","1,235.80",0.07K,10.58%
1218,2014-10-15,"1,361.30","1,243.70","1,247.00","1,230.90",0.25K,0.15%
1219,2014-10-16,"1,357.50","1,242.10","1,243.00","1,236.70",0.01K,-0.28%
1220,2014-10-17,"1,358.50","1,237.40","1,237.50","1,232.60",0.36K,0.07%
1221,2014-10-20,"1,364.30","1,237.30","1,244.00","1,235.40",0.11K,0.43%
1222,2014-10-21,"1,371.80","1,251.00","1,251.00","1,251.00",0.05K,0.55%
1223,2014-10-22,"1,366.60","1,244.80","1,244.80","1,244.30",0.00K,-0.38%
1224,2014-10-23,"1,352.10","1,228.00","1,228.00","1,227.90",0.00K,-1.06%
1225,2014-10-24,"1,355.00","1,229.40","1,232.70","1,229.40",0.07K,0.21%
1226,2014-10-27,"1,352.40","1,230.20","1,230.20","1,227.30",0.28K,-0.19%
1227,2014-10-28,"1,352.60","1,224.90","1,231.00","1,224.70",0.05K,0.01%
1228,2014-10-29,"1,349.20","1,224.30","1,224.30","1,224.30",-,-0.25%
1229,2014-10-30,"1,322.90","1,213.70","1,214.70","1,195.80",0.52K,-1.95%
1230,2014-10-31,"1,295.90","1,199.60","1,199.70","1,161.40",0.26K,-2.04%
1231,2014-11-03,"1,294.40","1,166.40","1,172.30","1,163.10",0.06K,-0.12%
1232,2014-11-04,"1,290.30","1,166.90","1,171.00","1,165.00",0.04K,-0.32%
1233,2014-11-05,"1,268.10","1,168.10","1,168.70","1,137.80",0.16K,-1.72%
1234,2014-11-06,"1,264.40","1,141.10","1,147.50","1,137.90",0.14K,-0.29%
1235,2014-11-07,"1,291.00","1,139.90","1,169.70","1,132.90",0.10K,2.10%
1236,2014-11-10,"1,281.30","1,171.00","1,171.00","1,150.70",0.04K,-0.75%
1237,2014-11-11,"1,285.10","1,155.00","1,170.50","1,151.60",0.02K,0.30%
1238,2014-11-12,"1,280.40","1,162.50","1,168.10","1,157.50",0.02K,-0.37%
1239,2014-11-13,"1,281.40","1,163.70","1,164.50","1,155.00",1.05K,0.08%
1240,2014-11-14,"1,305.60","1,155.20","1,191.00","1,148.00",0.49K,1.89%
1241,2014-11-17,"1,303.70","1,183.10","1,186.90","1,180.60",0.02K,-0.15%
1242,2014-11-18,"1,315.50","1,197.10","1,197.10","1,193.90",0.00K,0.91%
1243,2014-11-19,"1,313.40","1,196.50","1,198.30","1,190.00",0.02K,-0.16%
1244,2014-11-20,"1,308.90","1,191.80","1,191.90","1,190.70",0.00K,-0.34%
1245,2014-11-21,"1,315.90","1,191.00","1,202.40","1,189.00",0.02K,0.53%
1246,2014-11-24,"1,314.20","1,197.70","1,197.90","1,196.50",0.02K,-0.13%
1247,2014-11-25,"1,315.20","1,197.10","1,197.10","1,197.10",0.00K,0.08%
1248,2014-11-26,"1,314.50","1,200.50","1,201.00","1,193.70",75.30K,-0.05%
1249,2014-11-27,"1,188.80","1,197.30","1,199.30","1,185.40",-,-9.56%
1250,2014-11-28,"1,291.20","1,197.00","1,198.30","1,163.80",11.18K,8.61%
1251,2014-12-01,"1,332.50","1,160.00","1,220.40","1,141.70",5.52K,3.20%
1252,2014-12-02,"1,314.70","1,212.30","1,212.30","1,191.30",1.24K,-1.34%
1253,2014-12-03,"1,325.80","1,198.10","1,213.70","1,196.10",0.44K,0.84%
1254,2014-12-04,"1,324.20","1,208.20","1,213.00","1,201.60",0.36K,-0.12%
1255,2014-12-05,"1,310.80","1,203.10","1,206.00","1,186.70",0.56K,-1.01%
1256,2014-12-08,"1,314.40","1,190.60","1,207.00","1,187.20",0.18K,0.27%
1257,2014-12-09,"1,350.20","1,202.00","1,238.00","1,202.00",0.31K,2.72%
1258,2014-12-10,"1,345.50","1,231.20","1,234.60","1,226.60",0.31K,-0.35%
1259,2014-12-11,"1,342.30","1,226.60","1,232.00","1,216.20",0.26K,-0.24%
1260,2014-12-12,"1,333.50","1,227.80","1,227.80","1,216.20",0.20K,-0.66%
1261,2014-12-15,"1,317.70","1,223.10","1,223.10","1,198.00",0.08K,-1.18%
1262,2014-12-16,"1,302.00","1,197.20","1,222.00","1,192.70",0.22K,-1.19%
1263,2014-12-17,"1,302.30","1,198.20","1,199.60","1,184.00",0.09K,0.02%
1264,2014-12-18,"1,303.90","1,189.70","1,207.30","1,189.70",0.20K,0.12%
1265,2014-12-19,"1,305.60","1,198.00","1,200.80","1,196.50",0.10K,0.13%
1266,2014-12-22,"1,289.70","1,198.00","1,198.00","1,172.70",0.22K,-1.22%
1267,2014-12-23,"1,289.70","1,179.30","1,180.30","1,175.00",0.23K,0.00%
1268,2014-12-24,"1,285.60","1,177.00","1,179.30","1,173.70",0.02K,-0.32%
1269,2014-12-25,"1,177.00","1,175.00","1,178.90","1,175.00",-,-8.45%
1270,2014-12-26,"1,307.70","1,177.20","1,194.40","1,177.20",0.12K,11.10%
1271,2014-12-29,"1,292.90","1,186.50","1,186.50","1,181.30",0.06K,-1.13%
1272,2014-12-30,"1,311.90","1,181.40","1,210.30","1,181.40",0.19K,1.47%
1273,2014-12-31,"1,335.40","1,335.40","1,335.40","1,346.70",0.09K,1.79%
1274,2015-01-01,"1,186.80","1,184.10","1,187.50","1,184.10",-,-11.13%
1275,2015-01-02,"1,337.70","1,337.70","1,337.70","1,337.70",0.14K,12.71%
1276,2015-01-05,"1,353.50","1,340.00","1,340.00","1,340.00",0.00K,1.18%
1277,2015-01-06,"1,362.20","1,362.20","1,362.20","1,362.20",0.10K,0.64%
1278,2015-01-07,"1,353.60","1,353.60","1,353.60","1,350.30",0.03K,-0.63%
1279,2015-01-08,"1,351.60","1,351.60","1,351.60","1,350.00",0.09K,-0.15%
1280,2015-01-09,"1,357.40","1,357.40","1,357.40","1,357.40",0.04K,0.43%
1281,2015-01-12,"1,373.20","1,357.40","1,357.40","1,357.40",0.00K,1.16%
1282,2015-01-13,"1,374.50","1,377.40","1,377.40","1,377.40",0.00K,0.09%
1283,2015-01-14,"1,364.50","1,364.50","1,364.50","1,366.70",0.02K,-0.73%
1284,2015-01-15,"1,392.80","1,380.00","1,380.00","1,380.00",0.00K,2.07%
1285,2015-01-16,"1,404.90","1,404.90","1,404.90","1,404.90",0.04K,0.87%
1286,2015-01-18,"1,279.00","1,281.00","1,281.90","1,275.70",-,-8.96%
1287,2015-01-19,"1,275.90","1,279.40","1,279.50","1,272.50",-,-0.24%
1288,2015-01-20,"1,412.40","1,380.00","1,380.00","1,380.00",0.00K,10.70%
1289,2015-01-21,"1,413.40","1,391.10","1,391.10","1,390.90",0.00K,0.07%
1290,2015-01-22,"1,425.20","1,425.20","1,425.20","1,425.20",0.13K,0.83%
1291,2015-01-23,"1,417.60","1,417.60","1,417.60","1,417.60",0.02K,-0.53%
1292,2015-01-26,"1,405.60","1,405.60","1,405.60","1,405.60",0.03K,-0.85%
1293,2015-01-27,"1,414.70","1,414.70","1,414.70","1,414.70",0.02K,0.65%
1294,2015-01-28,"1,402.20","1,402.20","1,402.20","1,402.20",0.03K,-0.88%
1295,2015-01-29,"1,363.80","1,380.20","1,380.20","1,380.20",0.00K,-2.74%
1296,2015-01-30,"1,384.60","1,384.60","1,384.60","1,384.60",8.63K,1.53%
1297,2015-02-02,"1,382.40","1,382.40","1,382.40","1,382.40",1.65K,-0.16%
1298,2015-02-03,"1,367.30","1,367.30","1,367.30","1,367.30",2.38K,-1.09%
1299,2015-02-04,"1,373.40","1,367.00","1,367.00","1,367.00",0.00K,0.45%
1300,2015-02-05,"1,354.90","1,354.90","1,354.90","1,354.90",0.13K,-1.35%
1301,2015-02-06,"1,332.60","1,332.60","1,332.60","1,332.60",0.43K,-1.65%
1302,2015-02-09,"1,339.90","1,339.90","1,339.90","1,339.90",0.32K,0.55%
1303,2015-02-10,"1,331.20","1,331.20","1,331.20","1,331.20",0.23K,-0.65%
1304,2015-02-11,"1,319.20","1,319.20","1,319.20","1,319.20",0.10K,-0.90%
1305,2015-02-12,"1,318.70","1,318.70","1,318.70","1,318.70",0.10K,-0.04%
1306,2015-02-13,"1,325.20","1,325.20","1,325.20","1,325.20",0.07K,0.49%
1307,2015-02-15,"1,228.80","1,228.20","1,229.30","1,227.80",-,-7.27%
1308,2015-02-16,"1,231.70","1,228.70","1,236.40","1,228.50",-,0.24%
1309,2015-02-17,"1,309.90","1,323.30","1,323.30","1,323.30",0.00K,6.35%
1310,2015-02-18,"1,301.50","1,301.50","1,301.50","1,301.50",0.15K,-0.64%
1311,2015-02-19,"1,306.90","1,306.90","1,306.90","1,306.90",0.07K,0.41%
1312,2015-02-20,"1,303.20","1,303.20","1,303.20","1,303.20",0.05K,-0.28%
1313,2015-02-23,"1,298.70","1,298.70","1,298.70","1,298.70",0.27K,-0.35%
1314,2015-02-24,"1,293.10","1,293.10","1,293.10","1,293.10",0.15K,-0.43%
1315,2015-02-25,"1,296.00","1,296.00","1,296.00","1,296.00",0.02K,0.22%
1316,2015-02-26,"1,306.10","1,306.10","1,306.10","1,306.10",0.56K,0.78%
1317,2015-02-27,"1,309.40","1,309.40","1,309.40","1,309.40",0.20K,0.25%
1318,2015-03-02,"1,305.80","1,305.80","1,305.80","1,305.80",0.12K,-0.27%
1319,2015-03-03,"1,304.20","1,304.20","1,304.20","1,304.20",0.05K,-0.12%
1320,2015-03-04,"1,300.60","1,300.60","1,300.60","1,300.60",0.03K,-0.28%
